internal_hyperedge_id,PMID
4080,24078633
4081,24112430
4082,24314585
4083,24720807
4084,24878008
4085,25082204
4086,25245965
4087,26055800
4088,26105701
4089,26239596
4090,26306037
4091,26331349
4092,26487055
4093,26639924
4094,26701924
4095,27075591
4096,27177331
4097,28811201
4098,28830712
4099,28930685
4100,28977831
4101,29515037
4102,29550758
4103,29759530
4104,29930164
4105,29973568
4106,30013148
4107,30089728
4108,30116606
4109,30229289
4110,30537104
4111,30630049
4112,30769237
4113,30878968
4114,31112529
4115,31140440
4116,31145102
4117,31206899
4118,32047926
4119,32277010
4120,32401701
4121,32515732
4122,32878895
4123,33083735
4124,33216130
4125,33363817
4126,33596023
4127,33718890
4128,33980522
4129,34071980
4130,34239121
4131,34244198
4132,34258594
4133,34285011
4134,34303670
4135,34573872
4136,34610889
4137,34636427
4138,34755321
4139,34784300
4140,34820047
4141,34984849
4142,35320721
4143,35408850
4144,35417687
4145,35428650
4146,35617021
4147,35751452
4148,35878838
4149,36282598
4150,36456015
4151,36615135
4152,36691078
4153,36952342
4154,36971354
4155,37523305
4156,37541771
4157,37552428
4158,37641384
4159,37780822
4160,37816175
4161,37838344
4162,37935492
4163,10808574
4164,10867384
4165,11696695
4166,11890883
4167,12148541
4168,12376724
4169,14501998
4170,14514396
4171,14613508
4172,14871466
4173,15546384
4174,16413723
4175,16518256
4176,16541123
4177,16891144
4178,17130526
4179,17883424
4180,21277515
4181,21345299
4182,21747583
4183,21895612
4184,22428811
4185,22448017
4186,22548718
4187,22894957
4188,23112962
4189,23615321
4190,17163194
4191,19691914
4192,23153442
4193,24115058
4194,24176489
4195,24394403
4196,24440647
4197,24518983
4198,24668296
4199,24691877
4200,24905609
4201,25082073
4202,25394969
4203,25703552
4204,25832590
4205,25840106
4206,25865526
4207,26314820
4208,26343519
4209,27168246
4210,27441274
4211,27525598
4212,27657168
4213,27696452
4214,27793052
4215,27935637
4216,28363529
4217,28473031
4218,28551598
4219,28919226
4220,28931765
4221,28962920
4222,28987444
4223,29068484
4224,29138308
4225,29211221
4226,29337305
4227,29508209
4228,30190806
4229,30287427
4230,30301855
4231,30471016
4232,30860496
4233,31000507
4234,31368890
4235,31990678
4236,32185897
4237,32385146
4238,32542934
4239,32599870
4240,32645207
4241,33093516
4242,33276614
4243,33305054
4244,33426510
4245,33684247
4246,24307783
4247,24665908
4248,29880062
4249,30560272
4250,30593745
4251,31740784
4252,32716497
4253,33103906
4254,33167428
4255,33888532
4256,34525351
4257,34533268
4258,34600420
4259,34633285
4260,34699263
4261,34746861
4262,34816102
4263,34856663
4264,35145653
4265,35212397
4266,35459656
4267,35609933
4268,35613599
4269,35677615
4270,35681430
4271,35730570
4272,35957600
4273,36034226
4274,36093055
4275,36097384
4276,36384131
4277,36468179
4278,36586174
4279,37073374
4280,37119314
4281,37150857
4282,37155900
4283,37192966
4284,37205347
4285,37289545
4286,37637518
4287,37673449
4288,37733448
4289,37781339
4290,37806632
4291,37876033
4292,10797646
4293,10851724
4294,12003637
4295,12192247
4296,12487056
4297,12721312
4298,14728884
4299,16270243
4300,16358364
4301,16869935
4302,16940921
4303,17396274
4304,18295732
4305,18422659
4306,18988115
4307,20336152
4308,21485999
4309,22134155
4310,22344468
4311,23828933
4312,24119981
4313,24652684
4314,24696366
4315,24833764
4316,24955914
4317,25185002
4318,25344935
4319,25872027
4320,26038490
4321,26222767
4322,26269528
4323,26470623
4324,26668751
4325,26998518
4326,27339947
4327,27561781
4328,27649885
4329,28140097
4330,28390477
4331,29269008
4332,29424453
4333,29560473
4334,29664399
4335,29739808
4336,29891511
4337,30217166
4338,30529582
4339,31106281
4340,31266622
4341,31363786
4342,31782186
4343,31956282
4344,32229722
4345,32295454
4346,32344933
4347,32407293
4348,32479987
4349,32701055
4350,32766581
4351,32837848
4352,32916227
4353,33007968
4354,33134893
4355,33392484
4356,33487052
4357,33724186
4358,33749664
4359,34360617
4360,34471865
4361,34593549
4362,34793338
4363,34801631
4364,34905516
4365,35100011
4366,35104791
4367,35224470
4368,35272932
4369,35487641
4370,35682747
4371,35726345
4372,36135172
4373,36166358
4374,36414334
4375,36458257
4376,36619985
4377,36656713
4378,36722462
4379,36861964
4380,36890337
4381,36982981
4382,37126444
4383,37132427
4384,37496672
4385,37963021
4386,37988172
4387,11320772
4388,11395138
4389,11420031
4390,11476480
4391,11536068
4392,11738730
4393,11884231
4394,12211371
4395,12914774
4396,15235390
4397,15251317
4398,15461594
4399,15581414
4400,16101346
4401,17650320
4402,19426227
4403,19957846
4404,21075410
4405,22004852
4406,23040361
4407,23205933
4408,21182073
4409,23778794
4410,23903808
4411,24279517
4412,24610821
4413,25022885
4414,25109682
4415,25367977
4416,25475103
4417,25697354
4418,25818864
4419,26693764
4420,27074683
4421,27457188
4422,27980913
4423,28053185
4424,28155806
4425,28432942
4426,28716917
4427,28747247
4428,28830901
4429,28951516
4430,29148973
4431,29623581
4432,29672858
4433,29692458
4434,29718183
4435,29748385
4436,30027532
4437,30143284
4438,30174143
4439,30407314
4440,30429568
4441,30535636
4442,31203215
4443,31382606
4444,31505846
4445,31566584
4446,31748706
4447,31907195
4448,31919067
4449,32114379
4450,32125272
4451,32126362
4452,32160642
4453,32346146
4454,32362134
4455,32416824
4456,32450718
4457,32453713
4458,32811981
4459,33269707
4460,33321885
4461,33606443
4462,34309902
4463,34440709
4464,34790499
4465,34790804
4466,34877731
4467,34932467
4468,34942025
4469,35350071
4470,35372786
4471,35663629
4472,35732126
4473,35831891
4474,35932843
4475,35981534
4476,35999236
4477,36038663
4478,36070690
4479,36103303
4480,36185571
4481,36231089
4482,36598244
4483,36691218
4484,36853697
4485,37076177
4486,37253487
4487,37312036
4488,37332526
4489,37347298
4490,37436901
4491,37448727
4492,37730173
4493,37755649
4494,37860767
4495,38019650
4496,38043703
4497,11030080
4498,11114967
4499,12737220
4500,14502931
4501,15839405
4502,16337556
4503,16780707
4504,18187637
4505,18201233
4506,18988708
4507,19076345
4508,19217993
4509,20809492
4510,21126661
4511,21210752
4512,21957353
4513,22082370
4514,22214542
4515,22216833
4516,22297304
4517,23526829
4518,23578780
4519,23584472
4520,21453521
4521,23701328
4522,24770496
4523,25099888
4524,25179474
4525,25573108
4526,25846707
4527,26831851
4528,26987366
4529,27306360
4530,28228594
4531,28435908
4532,28494303
4533,28721397
4534,29172107
4535,29206103
4536,29279329
4537,29794823
4538,29875322
4539,30238600
4540,30238872
4541,30295605
4542,30314119
4543,30405986
4544,30567206
4545,30582383
4546,30659065
4547,30772849
4548,30797781
4549,31292657
4550,31479426
4551,31534047
4552,31538353
4553,31687976
4554,31805010
4555,31848498
4556,32082002
4557,32106121
4558,32154429
4559,32172365
4560,32299506
4561,32346612
4562,32349982
4563,32476491
4564,32759504
4565,32878927
4566,32879472
4567,33015591
4568,33073065
4569,33359586
4570,33360448
4571,33497364
4572,33533012
4573,33934609
4574,34142099
4575,34290020
4576,34441875
4577,34522901
4578,34587114
4579,34761180
4580,34821031
4581,34944712
4582,35116371
4583,35133072
4584,35310951
4585,35347078
4586,35450878
4587,35612993
4588,35634575
4589,35839772
4590,36198505
4591,36256455
4592,36273986
4593,36413210
4594,36458459
4595,36579714
4596,36634415
4597,36687317
4598,36719206
4599,36844451
4600,36857187
4601,37185261
4602,37313269
4603,37397558
4604,37483545
4605,37556296
4606,37655662
4607,37681414
4608,37796612
4609,37856221
4610,37886447
4611,37917179
4612,37995192
4613,37998742
4614,38003575
4615,14651746
4616,15093556
4617,16052610
4618,16435103
4619,16681828
4620,17160656
4621,18410636
4622,18769605
4623,18808357
4624,19202348
4625,19208098
4626,19335722
4627,19417150
4628,20134424
4629,20518827
4630,20705040
4631,21211645
4632,21341259
4633,21827813
4634,22013552
4635,22149770
4636,22239001
4637,22305607
4638,22419229
4639,22567053
4640,22840248
4641,15811733
4642,22736610
4643,24089441
4644,24345370
4645,24613522
4646,24769378
4647,25066924
4648,25304360
4649,25939698
4650,26478771
4651,26518624
4652,26561837
4653,26981417
4654,26993220
4655,27088111
4656,27441275
4657,27638181
4658,28361331
4659,28539186
4660,28544545
4661,28693278
4662,28911790
4663,29207601
4664,29212161
4665,29369345
4666,29507011
4667,30292805
4668,30303482
4669,30439581
4670,30518694
4671,30565320
4672,30770905
4673,30979687
4674,31563850
4675,31836530
4676,32041506
4677,32255764
4678,32276308
4679,32342859
4680,32371459
4681,32484799
4682,32729069
4683,32783915
4684,32920533
4685,32971456
4686,32997782
4687,33141101
4688,33143032
4689,33188652
4690,33293366
4691,33646858
4692,33826149
4693,34124612
4694,34363076
4695,34467222
4696,34544548
4697,34582102
4698,34632411
4699,34693218
4700,35013723
4701,35417711
4702,35439170
4703,35608740
4704,35675928
4705,35763688
4706,35892703
4707,36185379
4708,36351397
4709,36811599
4710,36853733
4711,36872320
4712,37040183
4713,37072770
4714,37206491
4715,37330913
4716,37395896
4717,37456855
4718,37686776
4719,10738040
4720,10959758
4721,11058946
4722,11222825
4723,12193223
4724,14523805
4725,15076239
4726,15308096
4727,15844627
4728,16146719
4729,16392276
4730,17906766
4731,20090526
4732,20818940
4733,21717076
4734,21782820
4735,22960280
4736,16153321
4737,18789819
4738,22610426
4739,23760373
4740,24155236
4741,24267350
4742,24488984
4743,24689974
4744,24694750
4745,24765179
4746,24795303
4747,24828133
4748,24875800
4749,26054541
4750,26155419
4751,26244629
4752,26453666
4753,26740182
4754,26894960
4755,26977996
4756,27051512
4757,27091321
4758,27726474
4759,27736800
4760,27780938
4761,28200098
4762,28376884
4763,28461832
4764,28789630
4765,28939663
4766,29416598
4767,29434310
4768,29478729
4769,30166293
4770,30277626
4771,30323103
4772,30582196
4773,30632248
4774,30837234
4775,31503548
4776,31736354
4777,31970653
4778,31979176
4779,31980475
4780,32271164
4781,32281944
4782,32554929
4783,32662717
4784,32922965
4785,32998415
4786,33028563
4787,33145950
4788,33182073
4789,33232299
4790,33287608
4791,33314568
4792,33490983
4793,33501877
4794,33502117
4795,33540527
4796,33619472
4797,33739017
4798,33858883
4799,34010691
4800,34031095
4801,34102020
4802,34329587
4803,34350827
4804,34432197
4805,34471864
4806,34613616
4807,34732305
4808,35216775
4809,35230141
4810,35292552
4811,35473700
4812,35575980
4813,35848826
4814,35996871
4815,36060075
4816,36072552
4817,36147955
4818,36260449
4819,36394347
4820,36425763
4821,36594463
4822,36654860
4823,36848230
4824,36943869
4825,37039653
4826,37289588
4827,37432754
4828,37548358
4829,37590139
4830,37737262
4831,37915602
4832,11195204
4833,11708596
4834,12201019
4835,12410760
4836,12510352
4837,12820720
4838,12866339
4839,12892742
4840,15013754
4841,15516479
4842,16197339
4843,16227917
4844,16731041
4845,17557157
4846,17728222
4847,17979837
4848,20042228
4849,20923951
4850,21762222
4851,22116768
4852,23089745
4853,17581191
4854,21273370
4855,23042652
4856,23827655
4857,24007929
4858,24135572
4859,24760150
4860,24838826
4861,24910003
4862,25071084
4863,25209655
4864,25472709
4865,25491730
4866,25567851
4867,25912131
4868,25912617
4869,26529021
4870,26846984
4871,27154918
4872,27431901
4873,27746093
4874,27869440
4875,28314376
4876,28554920
4877,28637844
4878,28747412
4879,28944105
4880,29069327
4881,29382557
4882,29397373
4883,29461978
4884,29514008
4885,29629902
4886,30150286
4887,30714422
4888,31203186
4889,31393266
4890,31484693
4891,31667385
4892,31776284
4893,31915249
4894,31959727
4895,32017712
4896,32028264
4897,32125291
4898,32282894
4899,32288581
4900,32391790
4901,32532764
4902,32581045
4903,32634122
4904,32679050
4905,32692317
4906,32693218
4907,32794366
4908,32878857
4909,32878974
4910,32990749
4911,33393144
4912,33551037
4913,33588989
4914,33596955
4915,33733279
4916,33879468
4917,33997687
4918,34430803
4919,34473049
4920,34877493
4921,35008176
4922,35294891
4923,35316682
4924,35377314
4925,35425676
4926,35637733
4927,35649350
4928,35801800
4929,36170839
4930,36200862
4931,36701243
4932,36851765
4933,36961658
4934,36980700
4935,37116212
4936,37421620
4937,37474202
4938,37476109
4939,37498686
4940,37529320
4941,37564701
4942,37630665
4943,37731621
4944,37853289
4945,38000392
4946,11238644
4947,11545418
4948,12148279
4949,12415308
4950,12700748
4951,12715244
4952,12781288
4953,14670715
4954,15106926
4955,15498144
4956,16487245
4957,18045832
4958,18081563
4959,19732732
4960,20309907
4961,21225302
4962,21489234
4963,22154501
4964,22221434
4965,23493727
4966,22057736
4967,23973929
4968,24175400
4969,25504825
4970,25814494
4971,25827646
4972,25964453
4973,26087731
4974,26095288
4975,26384306
4976,26459392
4977,26944158
4978,27224922
4979,27760535
4980,27871231
4981,27886762
4982,28130495
4983,28446202
4984,28455155
4985,28734132
4986,28863790
4987,29088729
4988,29113295
4989,29315503
4990,29518341
4991,29669192
4992,29704764
4993,30274434
4994,30277476
4995,30333304
4996,30413445
4997,30501012
4998,30709909
4999,31056763
5000,31079418
5001,31391255
5002,31404990
5003,31416456
5004,31841475
5005,31914785
5006,32064997
5007,32188702
5008,32243795
5009,32271922
5010,32304591
5011,32384443
5012,32616556
5013,32792436
5014,32943444
5015,33391686
5016,33463080
5017,33486690
5018,33681995
5019,33843974
5020,33930196
5021,34362854
5022,34825217
5023,34983375
5024,35036866
5025,35141565
5026,35318822
5027,35608258
5028,35649379
5029,35846081
5030,36230228
5031,36304125
5032,36323254
5033,36561628
5034,36567719
5035,36800290
5036,36822022
5037,36851692
5038,37014700
5039,37069794
5040,37323257
5041,37575177
5042,37590141
5043,37626657
5044,37788104
5045,37864797
5046,37865914
5047,37990641
5048,38036712
5049,10790283
5050,10893020
5051,11210866
5052,11676279
5053,12163243
5054,12626761
5055,15575416
5056,15636715
5057,15829012
5058,16121214
5059,16153870
5060,17115370
5061,17206130
5062,17982038
5063,18077621
5064,18991275
5065,19675893
5066,20303192
5067,20336616
5068,20650997
5069,21435623
5070,21703839
5071,22849382
5072,23101977
5073,17931184
5074,17931561
5075,18177992
5076,18693558
5077,20351460
5078,21774796
5079,23620595
5080,23889247
5081,24771148
5082,25640612
5083,26332489
5084,26427038
5085,26592526
5086,27119828
5087,27798244
5088,28338836
5089,28455187
5090,28554543
5091,29106324
5092,29477993
5093,29644339
5094,29911996
5095,30138123
5096,30198907
5097,30323028
5098,30733339
5099,31219806
5100,31578309
5101,31711273
5102,31959728
5103,32258471
5104,32345516
5105,32410118
5106,32461346
5107,32468604
5108,32503543
5109,32518681
5110,32534507
5111,32577560
5112,32675311
5113,32894277
5114,32933914
5115,33002103
5116,33264572
5117,33310180
5118,33332283
5119,33417269
5120,33616085
5121,33636801
5122,33719204
5123,33753502
5124,33975005
5125,33981976
5126,34148159
5127,34248591
5128,34439744
5129,34491895
5130,34599092
5131,34635925
5132,35260537
5133,35838047
5134,35874922
5135,35981767
5136,36011938
5137,36103837
5138,36198273
5139,36272380
5140,36351403
5141,36495771
5142,36499520
5143,36551739
5144,36747318
5145,36853675
5146,36871057
5147,36917000
5148,36961507
5149,37018072
5150,37055476
5151,37091190
5152,37191444
5153,37250788
5154,37311978
5155,37431441
5156,37463445
5157,37484370
5158,37485352
5159,37741562
5160,37764968
5161,10874498
5162,11918176
5163,12836191
5164,15046948
5165,15160244
5166,16304809
5167,16435129
5168,16504920
5169,16815152
5170,17722077
5171,18631452
5172,19911369
5173,19956609
5174,20053143
5175,20350472
5176,20830719
5177,21479639
5178,22460074
5179,22649639
5180,22738858
5181,23238271
5182,23289983
5183,23474287
5184,23489335
5185,18930853
5186,20331588
5187,21511178
5188,22861360
5189,24088073
5190,24098990
5191,24381256
5192,24675735
5193,25250710
5194,25293512
5195,25297116
5196,25554401
5197,25640460
5198,26000106
5199,27064942
5200,27267710
5201,27849237
5202,28445929
5203,28682471
5204,28848046
5205,29235336
5206,29269438
5207,29326369
5208,29351513
5209,29509932
5210,29538735
5211,29734661
5212,29977647
5213,30381259
5214,30515837
5215,30997706
5216,31008410
5217,31101863
5218,31168816
5219,31245642
5220,31298656
5221,31581724
5222,31679441
5223,31685398
5224,31713516
5225,31798716
5226,31859202
5227,31916932
5228,32014112
5229,32621022
5230,32663514
5231,32977072
5232,32998240
5233,33139368
5234,33298164
5235,33465663
5236,33529172
5237,33649605
5238,33672505
5239,33710696
5240,33724188
5241,33771390
5242,33848273
5243,33912857
5244,33997821
5245,34438083
5246,34582376
5247,34615705
5248,34685742
5249,34805783
5250,34830808
5251,34848411
5252,34896128
5253,34908525
5254,35302487
5255,35506564
5256,35508125
5257,35578294
5258,35691866
5259,35712077
5260,35977488
5261,36057292
5262,36073922
5263,36177993
5264,36232704
5265,36282687
5266,36445762
5267,36595900
5268,36607230
5269,37108170
5270,37116150
5271,37137544
5272,37196461
5273,37275530
5274,37342083
5275,37401759
5276,37680489
5277,37720099
5278,37733447
5279,10781746
5280,15572086
5281,17156802
5282,17940991
5283,18432988
5284,19058494
5285,20075244
5286,21591511
5287,22365286
5288,23022452
5289,23589293
5290,16634358
5291,19772513
5292,22008917
5293,23790311
5294,23839196
5295,24003949
5296,24034934
5297,24397899
5298,24433602
5299,24459107
5300,25452424
5301,25639261
5302,26018083
5303,26164539
5304,26343521
5305,26543072
5306,27636701
5307,28035899
5308,28133793
5309,28153417
5310,28582758
5311,29045828
5312,29259133
5313,29322096
5314,30429372
5315,30836073
5316,31082332
5317,31092671
5318,31385804
5319,31783990
5320,31945018
5321,32145536
5322,32344046
5323,32355728
5324,32369455
5325,32411588
5326,32708174
5327,33134887
5328,33148074
5329,33393633
5330,33490659
5331,33521567
5332,33753219
5333,33875135
5334,33904395
5335,33916360
5336,34063920
5337,34099296
5338,34151293
5339,34242520
5340,34295678
5341,34382935
5342,34635054
5343,34895467
5344,35033699
5345,35043005
5346,35053737
5347,35159289
5348,35271505
5349,35455241
5350,35747386
5351,36109741
5352,36245042
5353,36335420
5354,36450262
5355,36640334
5356,36645353
5357,36701198
5358,36751656
5359,36915805
5360,37033570
5361,37213233
5362,37477291
5363,37507666
5364,37554993
5365,37698925
5366,37741009
5367,37792534
5368,37991921
5369,11375073
5370,11569950
5371,12751345
5372,14514783
5373,14646379
5374,15072580
5375,15157916
5376,15840044
5377,16541271
5378,17854877
5379,18422735
5380,18451288
5381,19149742
5382,19272440
5383,19299752
5384,20011515
5385,21430654
5386,20200479
5387,23684819
5388,23732513
5389,24880872
5390,25308753
5391,25367873
5392,26171756
5393,26318168
5394,26638199
5395,26683707
5396,26860504
5397,27579057
5398,27657518
5399,27699279
5400,28057542
5401,28373404
5402,28466840
5403,28480306
5404,28515363
5405,28636960
5406,28814515
5407,28882939
5408,29052333
5409,29121254
5410,29212947
5411,29326157
5412,29757193
5413,29782330
5414,29945547
5415,30181801
5416,30641353
5417,30666959
5418,30668546
5419,30831472
5420,30986538
5421,31116879
5422,31287416
5423,31465302
5424,31552706
5425,31589874
5426,31665625
5427,31697649
5428,31753191
5429,31760713
5430,31783150
5431,31835419
5432,31891795
5433,32154791
5434,32217760
5435,32332094
5436,32473813
5437,32573491
5438,32923071
5439,33045077
5440,33122231
5441,33134581
5442,33730656
5443,33864004
5444,34182206
5445,34185709
5446,34228138
5447,34308380
5448,34375309
5449,34379802
5450,34652273
5451,34939881
5452,35068296
5453,35146450
5454,35152672
5455,35183785
5456,35584684
5457,35659905
5458,36046280
5459,36566278
5460,36585880
5461,36693156
5462,36764434
5463,37061918
5464,37149855
5465,37151937
5466,37693979
5467,11240429
5468,11727535
5469,12004142
5470,12445940
5471,14609757
5472,15718861
5473,17557146
5474,19105226
5475,19766472
5476,21770904
5477,22169818
5478,22178803
5479,22310693
5480,22385235
5481,22856638
5482,23268454
5483,22541402
5484,22745423
5485,23375135
5486,23385040
5487,23456408
5488,24267740
5489,25168461
5490,25171563
5491,25275432
5492,25319369
5493,25648742
5494,26091148
5495,26877913
5496,27229536
5497,27305776
5498,27362973
5499,27480608
5500,27591111
5501,28148290
5502,28383493
5503,28472356
5504,28543699
5505,28696328
5506,29160867
5507,29163765
5508,29173391
5509,29266213
5510,29436517
5511,29914556
5512,30072578
5513,30333320
5514,30449310
5515,30450437
5516,30702198
5517,31114726
5518,31303350
5519,31434738
5520,31446207
5521,31672936
5522,31794384
5523,32238263
5524,32547689
5525,32759497
5526,33006556
5527,33016929
5528,33035450
5529,33571509
5530,33671123
5531,33773092
5532,34049896
5533,34509674
5534,34645184
5535,34667307
5536,34845450
5537,35169671
5538,35175937
5539,35252832
5540,35326592
5541,35482420
5542,35691295
5543,35712080
5544,35776495
5545,35971171
5546,36089459
5547,36147947
5548,36168655
5549,36172117
5550,36201298
5551,36214223
5552,36410831
5553,36424456
5554,36599297
5555,36695498
5556,36773294
5557,36869015
5558,37568318
5559,37606044
5560,37864794
5561,37967013
5562,10681285
5563,12476342
5564,12682278
5565,16870418
5566,17240921
5567,18764911
5568,18841277
5569,19328415
5570,19363782
5571,20440423
5572,21035753
5573,21221591
5574,22163064
5575,22166691
5576,22351809
5577,23255011
5578,23523121
5579,23845814
5580,24083053
5581,24278078
5582,24314384
5583,24501019
5584,24858022
5585,24902621
5586,25363468
5587,25461290
5588,25573892
5589,26009577
5590,26985768
5591,27029068
5592,27102298
5593,27178315
5594,27282141
5595,27297951
5596,27391444
5597,27742004
5598,27841757
5599,27873545
5600,28384422
5601,28492364
5602,28859672
5603,28963773
5604,29059634
5605,29141799
5606,29464025
5607,29662618
5608,29673068
5609,29715199
5610,29880627
5611,29912209
5612,29996198
5613,30102255
5614,30157430
5615,30315131
5616,30341905
5617,30602374
5618,30758857
5619,30975774
5620,31081799
5621,31329334
5622,31855578
5623,32080834
5624,32113585
5625,32151975
5626,32164844
5627,32461342
5628,32482511
5629,32484791
5630,32554608
5631,32599813
5632,33083634
5633,33299656
5634,33305733
5635,33342718
5636,34089481
5637,34121671
5638,34261632
5639,34374350
5640,34609965
5641,34619458
5642,34945846
5643,35309727
5644,35613771
5645,35637104
5646,35661972
5647,35822444
5648,35922126
5649,36054819
5650,36103821
5651,36135216
5652,36226829
5653,36583733
5654,36660416
5655,37020749
5656,37394411
5657,37631236
5658,37731616
5659,37886269
5660,38026168
5661,10918283
5662,11185751
5663,12699968
5664,14508095
5665,14584824
5666,15168586
5667,15316525
5668,16103205
5669,16884028
5670,20502691
5671,20597104
5672,20934429
5673,22576346
5674,23108933
5675,23135762
5676,23263608
5677,23569211
5678,23519937
5679,24478388
5680,24558960
5681,24604841
5682,24809300
5683,25320083
5684,25982269
5685,26215927
5686,26384304
5687,26392409
5688,26791019
5689,26898925
5690,26942885
5691,27101826
5692,27930879
5693,28283855
5694,28512517
5695,28682786
5696,28863466
5697,28864122
5698,28915567
5699,28988742
5700,29282079
5701,29402126
5702,29451704
5703,29863807
5704,29952123
5705,30244288
5706,30282825
5707,30385714
5708,30703548
5709,31467120
5710,31570118
5711,31708437
5712,31913631
5713,32076812
5714,32119644
5715,32284401
5716,32503944
5717,32599557
5718,32654695
5719,32745556
5720,32770481
5721,32804078
5722,33497523
5723,33564775
5724,33621210
5725,33624312
5726,33749663
5727,33997712
5728,34372693
5729,34414257
5730,34417231
5731,34420903
5732,34473804
5733,34606377
5734,34647433
5735,34821549
5736,34927092
5737,34999273
5738,35200140
5739,35385341
5740,35746749
5741,35767951
5742,35945107
5743,36264057
5744,36272131
5745,36285542
5746,36345939
5747,36465125
5748,36862552
5749,37143347
5750,37171962
5751,37503201
5752,37527038
5753,37603268
5754,37736049
5755,37847565
5756,38029747
5757,38048223
5758,11128808
5759,11130188
5760,11486314
5761,12404906
5762,15593304
5763,16247191
5764,16619721
5765,16824130
5766,17255291
5767,17439735
5768,18303627
5769,18453002
5770,19783128
5771,19800209
5772,20432186
5773,21148106
5774,22922143
5775,17313688
5776,22069282
5777,24821261
5778,25031303
5779,25109683
5780,25504888
5781,25677698
5782,26035231
5783,26494049
5784,26568315
5785,26637427
5786,27011352
5787,27138971
5788,27494846
5789,27668809
5790,27856219
5791,28596203
5792,28659367
5793,28679958
5794,28972028
5795,29263310
5796,29631809
5797,29730580
5798,29912688
5799,30026604
5800,30398151
5801,30767591
5802,30990169
5803,31112525
5804,31245644
5805,31287944
5806,31408442
5807,31645447
5808,31882981
5809,32204629
5810,32319950
5811,32428862
5812,32584791
5813,32774662
5814,32793306
5815,32870407
5816,32885074
5817,32912924
5818,32919370
5819,32931477
5820,33040398
5821,33371042
5822,33411080
5823,33689940
5824,33704068
5825,33757800
5826,33812776
5827,33818569
5828,33853814
5829,34099500
5830,34210188
5831,34226505
5832,34739630
5833,34739914
5834,34806137
5835,35091119
5836,35243230
5837,35260532
5838,35313976
5839,35335007
5840,35977904
5841,35982796
5842,36006710
5843,36201318
5844,36207047
5845,36223961
5846,36444412
5847,36525345
5848,36527711
5849,36593057
5850,36662617
5851,37300833
5852,37345645
5853,37347257
5854,37643469
5855,37683723
5856,37735697
5857,37837618
5858,37892997
5859,10989308
5860,11382642
5861,12072909
5862,12822542
5863,12879974
5864,14586501
5865,15214947
5866,15654001
5867,15796091
5868,16011519
5869,16433176
5870,17133123
5871,17181491
5872,18838097
5873,19758205
5874,20482406
5875,21110315
5876,21310025
5877,21415741
5878,21457333
5879,23212667
5880,23302292
5881,23476034
5882,21315185
5883,23560598
5884,23702928
5885,23772612
5886,23847204
5887,24008822
5888,24132682
5889,24481870
5890,24937182
5891,25017680
5892,25218837
5893,25275426
5894,25324153
5895,25426788
5896,25655325
5897,25917675
5898,26164736
5899,26258882
5900,26617219
5901,26940288
5902,26987626
5903,27177334
5904,27256717
5905,27285214
5906,27346110
5907,27667311
5908,28373413
5909,28487842
5910,28490478
5911,28588133
5912,28603089
5913,28693973
5914,28860328
5915,29277680
5916,29437737
5917,29441415
5918,29457489
5919,29895759
5920,30046226
5921,30060998
5922,30103855
5923,30149876
5924,30287625
5925,30459002
5926,30462997
5927,31525508
5928,31624828
5929,31847454
5930,31944178
5931,32444859
5932,32554924
5933,32654925
5934,32688283
5935,32779248
5936,32795368
5937,33099024
5938,33410748
5939,33415360
5940,33494528
5941,34036250
5942,34066746
5943,34358153
5944,34403371
5945,34431475
5946,34589854
5947,34605215
5948,34752416
5949,34778897
5950,34815266
5951,34835230
5952,34970966
5953,35020169
5954,35088011
5955,35163303
5956,35229723
5957,35278895
5958,35360996
5959,35714615
5960,35716489
5961,35851290
5962,35942344
5963,36087022
5964,36109037
5965,36257255
5966,36374548
5967,36691248
5968,36787741
5969,36947705
5970,37024850
5971,37227099
5972,37310549
5973,37310859
5974,37554834
5975,37599818
5976,11396860
5977,11468018
5978,12027308
5979,12114297
5980,12207737
5981,12563615
5982,15971468
5983,16331704
5984,16940864
5985,16951713
5986,16997719
5987,17590425
5988,18097659
5989,19756244
5990,19809471
5991,19822080
5992,21656157
5993,23279971
5994,23498595
5995,19037836
5996,20856867
5997,21513711
5998,22355106
5999,23836276
6000,23893267
6001,24939846
6002,25246643
6003,25904124
6004,26160897
6005,27087165
6006,27226579
6007,27579996
6008,27853585
6009,27863380
6010,27900450
6011,28104257
6012,28165712
6013,28493631
6014,28985418
6015,29045815
6016,29159320
6017,29226260
6018,29466753
6019,30198844
6020,30325558
6021,30358548
6022,30392022
6023,30618262
6024,30626536
6025,30948391
6026,31030183
6027,31227535
6028,31292656
6029,31517098
6030,31742781
6031,32095640
6032,32111973
6033,32733094
6034,32870822
6035,33002894
6036,33077516
6037,33128792
6038,33268857
6039,33399865
6040,33432924
6041,33532733
6042,33651712
6043,33719220
6044,33769311
6045,33893488
6046,34036282
6047,34251289
6048,34347789
6049,34362130
6050,34391815
6051,34401788
6052,34455626
6053,35191615
6054,35576105
6055,35671096
6056,35896732
6057,36061320
6058,36128057
6059,36587286
6060,36827187
6061,36936791
6062,37239018
6063,37303451
6064,37467105
6065,37494277
6066,37547076
6067,37680464
6068,37744403
6069,38054662
6070,10689537
6071,10696565
6072,12041728
6073,15076134
6074,15559365
6075,16174110
6076,17183544
